Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
135460,I1O16Re1Tb6,5a233705a7,Tb6ReIO16,"['O', 'I', 'Tb', 'Re']",24,308.2028,8.2038,mm2,Amm2,38,orthorhombic,-194.8341,-3.0788,-0.0778,3D,,True,0.0,,-0.0778,-0.0773
135480,Gd7I4O24Sr1,5a2728cb6e,SrGd7(IO6)4,"['O', 'Sr', 'I', 'Gd']",36,477.1261,7.2389,2,P2,3,monoclinic,-315.2585,-2.5013,-0.0488,intercalated ion,,True,0.0,,-0.0488,-0.041
135777,Eu1I2O8Sb5,5a5d041e11,EuSb5(IO4)2,"['O', 'Sb', 'I', 'Eu']",16,321.7643,5.8965,2,P2,3,monoclinic,-103.3511,-1.8614,-0.045,intercalated ion,,True,0.0,,-0.045,-0.0231
137661,I1O8Sm3,5b9a5fd316,Sm3IO8,"['O', 'I', 'Sm']",12,166.5375,7.0393,3m,R3m,160,trigonal,-88.2307,-2.7473,-0.0692,3D,1.4688,False,-0.0,,-0.0692,-0.0464
140142,Ag1Cu1I1O6,5d4e4d3081,CuAgIO6,"['O', 'Cu', 'Ag', 'I']",9,112.7834,5.8056,32,P312,149,trigonal,-44.3706,-0.6919,-0.041,3D,0.0058,False,0.0,,-0.041,-0.0094
141036,Ag1I4K1O12,5de373f6fb,KAg(IO3)4,"['O', 'K', 'Ag', 'I']",18,315.3864,4.4573,2,C2,5,monoclinic,-85.5874,-0.8985,-0.0052,intercalated ion,1.3107,True,0.0,,-0.0052,-0.0051
141688,Cd3I2O12Pb1,5e55085038,Cd3Pb(IO6)2,"['O', 'Cd', 'I', 'Pb']",18,249.6544,6.5864,mm2,Cmm2,35,orthorhombic,-88.3936,-1.0827,-0.0315,3D,0.0393,True,0.0,,-0.0315,-0.03
141732,Br2I2O12Pb2,5e5beb3e18,PbIBrO6,"['O', 'Br', 'I', 'Pb']",18,328.0658,5.1629,m,Cc,9,monoclinic,-88.5257,-0.8557,-0.0016,1D,3.4314,True,0.0,,-0.0016,-0.0008
144886,I1In1O6Pb1,606de7b520,InPbIO6,"['O', 'In', 'I', 'Pb']",9,139.7891,6.473,32,P312,149,trigonal,-49.8731,-1.3552,-0.0509,3D,1.559,True,0.0,,-0.0509,-0.0509
146579,Ag1I4O12Rb1,6188e778a8,RbAg(IO3)4,"['O', 'Rb', 'Ag', 'I']",18,325.6505,4.5533,2,C2,5,monoclinic,-85.456,-0.8984,-0.0051,intercalated ion,1.2845,True,0.0,,-0.0051,-0.005
147363,Gd1I3O24Y8,62129775cc,GdY8(IO8)3,"['O', 'Y', 'I', 'Gd']",36,483.0323,5.6145,1,P1,1,triclinic,-290.0754,-2.8034,-0.065,3D,,True,0.0,,-0.065,-0.0628
148300,Ce2I2N1O1,62b72946ca,Ce2I2NO,"['N', 'O', 'I', 'Ce']",6,161.2307,5.8092,-42m,P-4m2,115,tetragonal,-42.6498,-2.4085,-0.1954,2D,0.0003,True,0.0,,-0.1954,-0.0133
148433,I8O22Rb4,62ce3edf15,Rb2I4O11,"['O', 'Rb', 'I']",34,643.6368,4.4093,6,P6_3,173,hexagonal,-163.5548,-1.1349,-0.0154,intercalated ion,2.8557,False,-0.0,,-0.0154,-0.0154
149265,Ba10I4Nb2O18Sb2,635bd66df0,Ba5NbSbI2O9,"['O', 'Nb', 'Sb', 'I', 'Ba']",36,868.4165,4.9682,6mm,P6_3mc,186,hexagonal,-244.88,-2.8353,-0.046,intercalated ion,3.4458,True,0.0,,-0.046,-0.0346
149699,Cd2I2O12Y2,63ac4a86d2,YCdIO6,"['O', 'Y', 'Cd', 'I']",18,252.1702,5.5869,-42m,P-42_1m,113,tetragonal,-110.8451,-1.869,-0.1002,3D,1.2263,False,0.0,,-0.1002,-0.0987
150712,Cd1I1O6Rh1,644d7de516,CdRhIO6,"['O', 'Rh', 'Cd', 'I']",9,117.1509,6.2114,32,P312,149,trigonal,-49.408,-1.101,-0.0288,3D,0.4505,False,0.0,,-0.0288,-0.013
151239,Ag1I1Lu5O12,64a4a08f40,Lu5AgIO12,"['O', 'Ag', 'I', 'Lu']",19,248.2867,8.7051,1,P1,1,triclinic,-142.7862,-2.971,-0.0481,3D,,True,0.0,,-0.0481,-0.0476
152239,Ca1Hg3I8O24,6554993a35,CaHg3(IO3)8,"['O', 'Ca', 'I', 'Hg']",36,622.9622,5.4406,1,P1,1,triclinic,-169.5094,-0.9903,-0.0037,intercalated ion,2.9606,True,-0.0,,-0.0037,-0.0037
152510,I3O24Pm4Tc3,6588fad3e3,Pm4Tc3(IO8)3,"['O', 'Tc', 'I', 'Pm']",34,538.2611,5.0554,1,P1,1,triclinic,-246.2381,-2.1421,-0.0651,3D,,True,0.0,,-0.0651,-0.0651
152706,Bi1Cd3I2O12,65ad7f7219,Cd3Bi(IO6)2,"['O', 'Cd', 'I', 'Bi']",18,253.5418,6.4971,mm2,Cmm2,35,orthorhombic,-89.1437,-1.1145,-0.048,3D,0.0031,True,0.0,,-0.048,-0.0439
153268,I2O26P6U2,660b201ee6,UP3IO13,"['O', 'P', 'I', 'U']",36,584.9932,3.7801,1,P1,1,triclinic,-274.4231,-2.4352,-0.0435,3D,,True,0.0,,-0.0435,-0.0435
155327,I3O24Pb1Sm8,6768c59039,Sm8Pb(IO8)3,"['O', 'I', 'Sm', 'Pb']",36,508.4724,7.1023,1,P1,1,triclinic,-258.4515,-2.6019,-0.0836,3D,,False,0.0,,-0.0836,-0.0611
160773,Ag2I4O24Pr6,6af836acea,Pr3Ag(IO6)2,"['O', 'Ag', 'I', 'Pr']",36,515.6053,6.2891,2,P2,3,monoclinic,-232.8863,-2.0469,-0.0722,3D,,True,0.0,,-0.0722,-0.0664
160850,Cd1Cl1I1O2Sr2,6b04a21d8e,Sr2CdIClO2,"['O', 'Cl', 'Sr', 'Cd', 'I']",7,175.5964,4.5581,m,Cm,8,monoclinic,-33.9796,-2.3442,-0.0301,intercalated ion,2.9575,True,0.0,,-0.0301,-0.0057
161107,I1In1O6Sr1,6b34764b75,SrInIO6,"['O', 'Sr', 'In', 'I']",9,138.4594,5.1011,32,P312,149,trigonal,-52.1895,-1.8374,-0.0845,intercalated ion,2.0641,False,0.0,,-0.0845,-0.0824
161664,Cd2Gd2I2O12,6b8e0517ac,GdCdIO6,"['O', 'Cd', 'I', 'Gd']",18,259.256,6.3097,-42m,P-42_1m,113,tetragonal,-125.7523,-1.8494,-0.1039,3D,,True,0.0,,-0.1039,-0.0985
161781,Cd3I2O12Th1,6ba202203a,ThCd3(IO6)2,"['O', 'Cd', 'I', 'Th']",18,257.9771,6.5338,mm2,Cmm2,35,orthorhombic,-101.0569,-1.5806,-0.0352,3D,0.6103,True,0.0,,-0.0352,-0.0337
163746,I5O20Pa3,6cedf33be2,Pa3(IO4)5,"['O', 'I', 'Pa']",28,530.84,5.154,1,P1,1,triclinic,-191.5603,-2.0156,-0.2322,3D,2.5899,True,0.0,,-0.2322,-0.2322
163756,I2Mg3O12Sn1,6cf011715e,Mg3Sn(IO6)2,"['O', 'Mg', 'Sn', 'I']",18,207.1104,5.1107,mm2,Cmm2,35,orthorhombic,-103.4398,-1.8055,-0.0495,3D,,True,0.0,,-0.0495,-0.0479
163773,Ba10I4Nb2O18Ta2,6cf3ad8b3f,Ba5TaNbI2O9,"['O', 'Nb', 'I', 'Ba', 'Ta']",36,863.5735,5.2236,6mm,P6_3mc,186,hexagonal,-270.6272,-3.1211,-0.0354,intercalated ion,,True,0.0,,-0.0354,-0.0233
166656,Cu1I1Mg1O6,6ed3ac33c5,MgCuIO6,"['O', 'Mg', 'Cu', 'I']",9,104.5344,4.9363,32,P312,149,trigonal,-48.5366,-1.3026,-0.0081,3D,,True,0.0,,-0.0081,-0.0065
168527,Gd5Hg1I1O12,7025da7e39,Gd5HgIO12,"['O', 'I', 'Gd', 'Hg']",19,271.6748,7.981,1,P1,1,triclinic,-186.5353,-2.8868,-0.0893,3D,,True,0.0,,-0.0893,-0.0805
169412,I3Na9O15,70b9322764,Na3IO5,"['O', 'Na', 'I']",27,381.9199,3.5984,32,P3_121,152,trigonal,-131.0419,-1.4944,-0.0172,intercalated ion,1.5471,False,0.0,,-0.0172,-0.0156
169866,I1O14P4U1,7105a1d6c0,UP4IO14,"['O', 'P', 'I', 'U']",20,348.4651,3.3968,1,P1,1,triclinic,-154.613,-2.5436,-0.0255,3D,0.784,True,0.0,,-0.0255,-0.0255
172458,Ba3I2O6Se2,72c86ab1e3,Ba3Se2(IO3)2,"['O', 'Se', 'I', 'Ba']",13,334.9796,4.5591,2,C2,5,monoclinic,-74.9222,-2.2644,-0.0076,intercalated ion,3.9698,True,0.0,,-0.0076,-0.0055
172657,Ge1I6Li2O18,72eea3975e,Li2Ge(IO3)6,"['Li', 'O', 'Ge', 'I']",27,403.4476,4.6754,3,P3,143,trigonal,-137.4733,-1.1417,-0.0047,intercalated ion,3.0612,True,0.0,,-0.0047,-0.0018
177952,I10K4O30Sm2,7670cc279a,K2Sm(IO3)5,"['O', 'K', 'I', 'Sm']",46,766.1331,4.7817,mm2,Aem2,39,orthorhombic,-244.0329,-1.4451,-0.0158,intercalated ion,,True,0.0,,-0.0158,-0.0157
179772,Ca3I4O24Sm5,77aeee0bab,Ca3Sm5(IO6)4,"['O', 'Ca', 'I', 'Sm']",36,494.4583,5.9228,1,P1,1,triclinic,-240.5673,-2.392,-0.0574,intercalated ion,0.0274,True,0.0,,-0.0574,-0.0363
182713,Ce1Hf1I8O24,79a14281db,CeHf(IO3)8,"['O', 'I', 'Ce', 'Hf']",34,581.8407,4.9026,4,P4,75,tetragonal,-192.8901,-1.3546,-0.0192,3D,,True,0.0,,-0.0192,-0.0187
183868,I2O24Ta2Y8,7a63fdbe27,Y4TaIO12,"['O', 'Y', 'I', 'Ta']",36,474.0839,5.9928,m,Pc,7,monoclinic,-310.1858,-3.1372,-0.0663,3D,1.5072,True,0.0,,-0.0663,-0.0656
186573,Ag2I4O12,7c2c67c35f,Ag(IO3)2,"['O', 'Ag', 'I']",18,306.3786,4.9611,2,P2_1,4,monoclinic,-83.874,-0.7076,-0.0018,3D,0.072,True,0.0,,-0.0018,-0.0013
187106,Ca3I4O24Pr5,7c85162dfc,Ca3Pr5(IO6)4,"['O', 'Ca', 'I', 'Pr']",36,494.4584,5.7641,1,P1,1,triclinic,-239.811,-2.3623,-0.0624,intercalated ion,,True,-0.0,,-0.0624,-0.0572
187632,I1Mg1O12Tl5,7cde29d27b,MgTl5IO12,"['O', 'Mg', 'I', 'Tl']",19,260.9573,8.6866,1,P1,1,triclinic,-97.8393,-1.2436,-0.0194,3D,,True,0.0,,-0.0194,-0.0186
188090,Ba1I1O6Zn1,7d33cc2891,BaZnIO6,"['O', 'Zn', 'I', 'Ba']",9,143.4299,4.9278,32,P312,149,trigonal,-48.9606,-1.6189,-0.0339,intercalated ion,0.0049,False,0.0,,-0.0339,-0.0319
190045,Cs1I6O18Sb1,7e815cd2b2,CsSb(IO3)6,"['O', 'Sb', 'I', 'Cs']",26,476.2312,4.5471,3,R3,146,trigonal,-130.1847,-1.0367,-0.0158,intercalated ion,,True,0.0,,-0.0158,-0.0139
190563,I4Mg5O24Pr3,7ed66e9432,Pr3Mg5(IO6)4,"['O', 'Mg', 'I', 'Pr']",36,449.7022,5.3019,2,P2,3,monoclinic,-221.6771,-2.0827,-0.077,3D,,True,0.0,,-0.077,-0.0735
192399,I1O6Sr1Zn1,80159b79b1,SrZnIO6,"['O', 'Zn', 'Sr', 'I']",9,131.0124,4.7648,32,P312,149,trigonal,-48.803,-1.6269,-0.0308,intercalated ion,0.0045,True,-0.0,,-0.0308,-0.0279
192699,I4Li1O24Y7,8049bb479c,LiY7(IO6)4,"['Li', 'O', 'Y', 'I']",36,475.9216,5.3065,1,P1,1,triclinic,-260.7171,-2.4638,-0.0769,intercalated ion,,True,0.0,,-0.0769,-0.0758
197353,Cu2I2O12Sm2,835efed7ba,SmCuIO6,"['O', 'Cu', 'I', 'Sm']",18,234.2678,6.1924,m,Cc,9,monoclinic,-110.9281,-1.7149,-0.0276,3D,,True,0.0,,-0.0276,-0.0218
197496,Hf1I8O24Th1,83760576e5,HfTh(IO3)8,"['O', 'I', 'Hf', 'Th']",34,586.994,5.1196,4,P4,75,tetragonal,-195.9599,-1.4013,-0.0376,3D,3.4488,True,0.0,,-0.0376,-0.0372
198438,Cd1I4O24Tb7,8418e89193,Tb7Cd(IO6)4,"['O', 'Cd', 'I', 'Tb']",36,490.3159,7.1679,1,P1,1,triclinic,-246.193,-2.444,-0.0759,3D,,True,0.0,,-0.0759,-0.075
202642,Br3I1Li4O12,86e93f340f,Li4I(BrO4)3,"['Li', 'O', 'Br', 'I']",20,297.4781,3.2732,1,P1,1,triclinic,-95.8647,-1.1209,-0.0991,intercalated ion,3.9647,True,-0.0,,-0.0991,-0.0971
203754,I4O24Pr7Sc1,87a5c20066,Pr7Sc(IO6)4,"['O', 'Sc', 'I', 'Pr']",36,509.6932,6.2647,1,P1,1,triclinic,-255.6625,-2.5282,-0.0671,3D,,False,0.0,,-0.0671,-0.0621
206141,Hf1I1Na1O6,8936898269,NaHfIO6,"['O', 'Na', 'I', 'Hf']",9,131.0682,5.3766,32,P312,149,trigonal,-61.2358,-2.0827,-0.0075,intercalated ion,1.974,False,0.0,,-0.0075,-0.0043
210779,Al1I1O6Sr1,8c4733fec0,SrAlIO6,"['O', 'Al', 'Sr', 'I']",9,123.4236,4.5408,32,P312,149,trigonal,-57.0269,-2.2645,-0.1145,intercalated ion,,True,0.0,,-0.1145,-0.1123
215303,Ag1I1O6Rh1,8f3e5574a8,AgRhIO6,"['O', 'Rh', 'Ag', 'I']",9,119.6236,6.02,32,P312,149,trigonal,-48.8607,-0.828,-0.0159,3D,,True,0.0,,-0.0159,-0.0151
219465,I2K6O9,920594c98e,K6I2O9,"['O', 'K', 'I']",17,325.0117,3.231,mm2,Cmm2,35,orthorhombic,-79.9733,-1.5136,-0.0039,intercalated ion,,True,0.0,,-0.0039,-0.0011
220497,I1O6Rh1Sr1,92b70f32c2,SrRhIO6,"['O', 'Sr', 'Rh', 'I']",9,131.9727,5.2019,32,P312,149,trigonal,-54.9676,-1.6336,-0.029,intercalated ion,1.2688,False,0.0,,-0.029,-0.0277
221748,I1O24Re5Th2,939243ba55,Th2Re5IO24,"['O', 'I', 'Re', 'Th']",32,589.5879,5.3681,m,Pm,6,monoclinic,-273.5177,-2.381,-0.0536,3D,,True,0.0,,-0.0536,-0.0536
223354,I1O12Y5Zn1,94a5e30cc5,Y5ZnIO12,"['O', 'Zn', 'Y', 'I']",19,262.4034,5.245,1,P1,1,triclinic,-152.2949,-3.0423,-0.0769,3D,1.7786,True,0.0,,-0.0769,-0.0762
223808,Ba1Cd1I2O2Sr1,94eb5b6af2,BaSrCd(IO)2,"['O', 'Sr', 'Cd', 'I', 'Ba']",7,201.0947,5.1458,m,Cm,8,monoclinic,-32.7658,-2.1844,-0.0361,intercalated ion,2.8729,False,0.0,,-0.0361,-0.02
224595,Hg1I1O12Y5,956a9432e3,Y5HgIO12,"['O', 'Y', 'I', 'Hg']",19,271.6748,5.8923,1,P1,1,triclinic,-149.1904,-2.9292,-0.0852,3D,1.5878,True,-0.0,,-0.0852,-0.0845
227342,I4O12Pd1Sr1,97295d15c1,SrPd(IO3)4,"['O', 'Sr', 'Pd', 'I']",18,304.3564,4.8757,1,P1,1,triclinic,-93.1651,-1.1569,-0.0042,intercalated ion,1.9532,True,0.0,,-0.0042,-0.0036
228037,Ba1I6O18Sn1,97988eac43,BaSn(IO3)6,"['O', 'Sn', 'I', 'Ba']",26,443.7561,4.885,3,R3,146,trigonal,-135.0365,-1.1885,-0.0021,intercalated ion,3.1506,True,0.0,,-0.0021,-0.0021
229533,Gd2I4O16Sm2,98a2124627,SmGd(IO4)2,"['O', 'I', 'Sm', 'Gd']",24,365.3735,6.2665,2,P2_1,4,monoclinic,-175.3064,-2.1839,-0.0412,2D,,True,0.0,,-0.0412,-0.0186
230329,I4O14V2,9923f3b1e5,VI2O7,"['O', 'V', 'I']",20,314.548,4.4001,mm2,Cmc2_1,36,orthorhombic,-119.2964,-1.2881,-0.0096,1D,1.5077,False,-0.0,,-0.0096,-0.0096
235085,I1O8Pr3,9c58812618,Pr3IO8,"['O', 'I', 'Pr']",12,166.5375,6.7565,3m,R3m,160,trigonal,-87.773,-2.6936,-0.0846,3D,,True,0.0,,-0.0846,-0.0772
235912,Hg1I1O12Tm5,9ceb2a112a,Tm5HgIO12,"['O', 'I', 'Tm', 'Hg']",19,251.8043,8.996,1,P1,1,triclinic,-140.4171,-2.9913,-0.0737,3D,,False,0.0,,-0.0737,-0.0729
236006,Cd1I4O24Pr7,9cf9a8c640,Pr7Cd(IO6)4,"['O', 'Cd', 'I', 'Pr']",36,509.4829,6.4871,1,P1,1,triclinic,-243.5645,-2.3425,-0.0852,3D,,True,-0.0,,-0.0852,-0.079
236467,I3O24Ta1Y8,9d48fee612,Y8Ta(IO8)3,"['O', 'Y', 'I', 'Ta']",36,482.6124,5.7009,1,P1,1,triclinic,-290.8,-2.8858,-0.0741,3D,1.3562,True,0.0,,-0.0741,-0.0733
236888,Ac2Bi2I4O16,9d91de5cad,AcBi(IO4)2,"['O', 'I', 'Bi', 'Ac']",24,395.8641,6.8608,2,P2_1,4,monoclinic,-143.1024,-1.7424,-0.1021,2D,2.7068,True,0.0,,-0.1021,-0.1021
238094,I6O18Rb1Ta1,9e5b5a6e65,RbTa(IO3)6,"['O', 'Rb', 'I', 'Ta']",26,467.9592,4.6692,3,R3,146,trigonal,-143.5008,-1.2483,-0.0255,intercalated ion,2.9817,True,0.0,,-0.0255,-0.0255
238217,I6Li2O18Pt1,9e6dd9f704,Li2Pt(IO3)6,"['Li', 'O', 'I', 'Pt']",27,410.7868,5.0868,3,P3,143,trigonal,-135.6741,-1.0214,-0.0122,intercalated ion,1.9452,True,0.0,,-0.0122,-0.0094
239715,Ba2I2O8Re2,9f69cf3433,BaReIO4,"['O', 'I', 'Ba', 'Re']",14,318.05,5.3717,mm2,Pmn2_1,31,orthorhombic,-105.3317,-2.4266,-0.1136,intercalated ion,1.7892,False,0.0,,-0.1136,-0.0175
239729,Bi2Eu2I4O16,9f6bc0dee9,EuBi(IO4)2,"['O', 'I', 'Eu', 'Bi']",24,365.3735,6.7512,2,P2_1,4,monoclinic,-151.5194,-1.5788,-0.0421,2D,,True,0.0,,-0.0421,-0.0214
242605,Ca1I1In1O6,a14474a19b,CaInIO6,"['O', 'Ca', 'In', 'I']",9,127.9541,4.9029,32,P312,149,trigonal,-52.3153,-1.8163,-0.0656,intercalated ion,2.0233,False,0.0,,-0.0656,-0.0644
245492,I10K4O30Pr2,a33c8f6602,K2Pr(IO3)5,"['O', 'K', 'I', 'Pr']",46,826.5904,4.3939,mm2,Aem2,39,orthorhombic,-244.2121,-1.4463,-0.015,intercalated ion,,False,0.0,,-0.015,-0.0149
245565,I4O16Pr3Sm1,a34a39f270,Pr3Sm(IO4)4,"['O', 'I', 'Pr', 'Sm']",24,369.7515,6.003,1,P1,1,triclinic,-156.2865,-2.1651,-0.0471,2D,,True,0.0,,-0.0471,-0.0414
246657,I2Nb2O24Sm8,a400bfc4b2,Sm4NbIO12,"['O', 'Nb', 'I', 'Sm']",36,500.0006,6.7301,m,Pc,7,monoclinic,-288.8911,-3.0317,-0.0667,3D,1.5272,False,0.0,,-0.0667,-0.0516
247590,Ba10I4Nb2O18Ta2,a4a4b50533,Ba5TaNbI2O9,"['O', 'Nb', 'I', 'Ba', 'Ta']",36,862.1526,5.2322,6mm,P6_3mc,186,hexagonal,-270.6269,-3.1211,-0.0354,intercalated ion,,True,0.0,,-0.0354,-0.0233
249265,Cu1I1Na1O6,a5bcdff66e,NaCuIO6,"['O', 'Na', 'Cu', 'I']",9,119.9419,4.284,32,P312,149,trigonal,-45.5322,-0.9887,-0.0221,intercalated ion,0.0007,False,0.0,,-0.0221,-0.0198
249331,Cu1I1O6Pb1,a5c71851a6,CuPbIO6,"['O', 'Cu', 'I', 'Pb']",9,128.3971,6.3843,32,P312,149,trigonal,-48.2416,-1.0242,-0.0453,3D,0.0174,True,-0.0,,-0.0453,-0.0401
250297,Gd8I2Nb2O24,a6628bbec2,Gd4NbIO12,"['O', 'Nb', 'I', 'Gd']",36,463.4302,7.4587,m,Pc,7,monoclinic,-363.9033,-3.0314,-0.0612,3D,,True,0.0,,-0.0612,-0.0532
252189,Hf1I1K1O6,a7ab723e24,KHfIO6,"['O', 'K', 'I', 'Hf']",9,153.1128,4.7772,32,P312,149,trigonal,-61.4199,-2.1267,-0.006,intercalated ion,2.0524,True,0.0,,-0.006,-0.0044
253494,Cd1I1O12Y5,a88c38593f,Y5CdIO12,"['O', 'Y', 'Cd', 'I']",19,269.2269,5.402,1,P1,1,triclinic,-151.4959,-3.018,-0.0898,3D,1.7071,False,0.0,,-0.0898,-0.0891
