Unnamed: 0,Composition,MaterialId,Reduced Formula,Elements,NSites,Volume,Density,Point Group,Space Group,Space Group Number,Crystal System,Corrected Energy,Formation Energy Per Atom,Decomposition Energy Per Atom,Dimensionality Cheon,Bandgap,Is Train,Decomposition Energy Per Atom All,Decomposition Energy Per Atom Relative,Decomposition Energy Per Atom MP,Decomposition Energy Per Atom MP OQMD
131,F18Li6O9Tc6,0016db15c9,Li2Tc2(OF2)3,"['Li', 'O', 'F', 'Tc']",39,553.4963,3.3469,32,P3_121,152,trigonal,-253.435,-2.5867,-0.1072,intercalated ion,0.0002,False,-0.0,,-0.1072,-0.0614
304,F18Pt1S2,0034d8ad32,Pt(SF9)2,"['F', 'S', 'Pt']",21,355.2755,2.8099,m,Cm,8,monoclinic,-88.4667,-1.8913,-0.0013,0D,0.0004,False,0.0,,-0.0013,-0.0012
589,Bi4F28Pt1Tc3,0066638234,Tc3Bi4PtF28,"['F', 'Tc', 'Pt', 'Bi']",36,567.0482,5.4379,1,P1,1,triclinic,-196.3893,-2.5043,-0.0513,3D,1.4218,True,0.0,,-0.0513,-0.0486
591,As1F7H4,00669a9065,AsH4F7,"['H', 'F', 'As']",12,181.4088,1.94,1,P1,1,triclinic,-55.5122,-1.9918,-0.0361,0D,6.0452,True,0.0,,-0.0361,-0.0201
608,F28Pt1Ti3Tm4,0069d73721,Tm4Ti3PtF28,"['F', 'Ti', 'Tm', 'Pt']",36,496.9948,5.1667,1,P1,1,triclinic,-237.8089,-3.7952,-0.2081,3D,,True,0.0,,-0.2081,-0.0405
631,Ca1F12Sb1V1,006ea92e21,CaVSbF12,"['F', 'Ca', 'V', 'Sb']",15,256.1558,2.8572,1,P1,1,triclinic,-84.115,-3.0639,-0.0663,intercalated ion,3.1702,True,0.0,,-0.0663,-0.0654
755,F16K6W2,0083f761f1,K3WF8,"['F', 'K', 'W']",24,396.7308,3.7931,6mm,P6_3mc,186,hexagonal,-135.3494,-3.0078,-0.1434,intercalated ion,2.9863,False,0.0,,-0.1434,-0.0896
825,Ce7F30Y1,008ed39973,Ce7YF30,"['F', 'Y', 'Ce']",38,611.9486,4.4493,32,R32,155,trigonal,-263.4388,-4.1604,-0.0353,3D,,False,0.0,,-0.0353,-0.0324
855,F12Pd1Ru1Sb1,0094108af8,SbPdRuF12,"['F', 'Ru', 'Pd', 'Sb']",15,234.8196,3.9405,1,P1,1,triclinic,-73.9908,-2.1646,-0.046,1D,,True,0.0,,-0.046,-0.0343
910,F4O2Ti1,009d273afc,Ti(OF2)2,"['O', 'F', 'Ti']",7,133.4005,1.9401,1,P1,1,triclinic,-43.9084,-2.6387,-0.0044,0D,2.1407,True,0.0,,-0.0044,-0.0003
992,F24Pb1Sb4Sr1,00addd178d,SrSb4PbF24,"['F', 'Sr', 'Sb', 'Pb']",30,611.3868,3.3619,-4,I-4,82,tetragonal,-153.7488,-2.8652,-0.0863,intercalated ion,,True,0.0,,-0.0863,-0.0464
1069,B1F7H4,00bb82735b,BH4F7,"['H', 'B', 'F']",12,133.7802,1.835,1,P1,1,triclinic,-60.2314,-2.2167,-0.0492,0D,7.5735,True,0.0,,-0.0492,-0.0333
1139,Ce1F20Pu3Rb8,00c87239f8,Rb8CePu3F20,"['F', 'Rb', 'Ce', 'Pu']",32,622.1805,5.1665,m,Pm,6,monoclinic,-210.0856,-3.6023,-0.1234,intercalated ion,,True,0.0,,-0.1234,-0.0802
1355,F24Re1Se1Tc2,00ee17ff7b,ReTc2SeF24,"['F', 'Se', 'Tc', 'Re']",28,462.3349,3.294,m,Pm,6,monoclinic,-146.4022,-2.2809,-0.0751,0D,0.0008,True,0.0,,-0.0751,-0.0074
1391,F5O7Tc4,00f3042861,Tc4O7F5,"['O', 'F', 'Tc']",16,226.3273,4.3947,2,C2,5,monoclinic,-119.6913,-2.1285,-0.0442,3D,0.0018,True,0.0,,-0.0442,-0.0442
1399,Ce1F28Tm3Zr4,00f4228135,CeTm3Zr4F28,"['F', 'Zr', 'Ce', 'Tm']",36,570.3298,4.4948,1,P1,1,triclinic,-259.2735,-4.2278,-0.003,3D,0.1735,True,0.0,,-0.003,-0.002
1800,F8Ge1H4,0137c0e185,GeH4F8,"['H', 'F', 'Ge']",13,202.6904,1.8733,1,P1,1,triclinic,-60.7447,-2.0968,-0.0191,0D,,True,0.0,,-0.0191,-0.0045
2430,F24Ir3Re1,01a43f96bf,ReIr3F24,"['F', 'Re', 'Ir']",28,469.0615,4.3148,m,Pm,6,monoclinic,-140.8848,-2.0018,-0.0118,0D,0.0002,False,0.0,,-0.0118,-0.0072
2919,F34Rh1Se1,01f53ab859,RhSeF34,"['F', 'Se', 'Rh']",36,690.3891,1.9911,1,P1,1,triclinic,-110.8164,-0.9713,-0.3705,0D,,False,0.0,,-0.3705,-0.2744
3049,F5Li2Mo1O1,020960794f,Li2MoOF5,"['Li', 'O', 'F', 'Mo']",9,101.0026,3.6303,m,Cm,8,monoclinic,-54.8691,-2.8556,-0.032,,3.1096,,0.0,,-0.032,-0.0237
3296,Be1F8H6,0233702749,BeH6F8,"['H', 'Be', 'F']",15,165.1252,1.6799,1,P1,1,triclinic,-71.1333,-2.1164,-0.0498,intercalated ion,7.2802,False,0.0,,-0.0498,-0.0307
3416,B2Cu2F9,02494af93e,Cu2B2F9,"['B', 'F', 'Cu']",13,178.6902,2.9709,1,P1,1,triclinic,-71.9333,-2.5518,-0.0089,3D,0.3159,False,0.0,,-0.0089,-0.0085
4135,Ag8F24K7,02c588475c,K7Ag8F24,"['F', 'K', 'Ag']",39,644.6318,4.1024,m,Cm,8,monoclinic,-156.6633,-2.0604,-0.0048,intercalated ion,,False,0.0,,-0.0048,-0.0038
4169,F24Pu2Re2,02cafc42a4,PuReF12,"['F', 'Re', 'Pu']",28,467.8632,4.6721,mm2,Pmc2_1,26,orthorhombic,-179.5614,-2.8665,-0.1393,0D,,True,0.0,,-0.1393,-0.1336
4470,F20K8Tb3Tm1,02fda11abf,K8Tb3TmF20,"['F', 'K', 'Tb', 'Tm']",32,539.6251,4.1187,m,Pm,6,monoclinic,-186.2645,-3.7742,-0.0001,intercalated ion,6.7653,True,0.0,,-0.0001,0.0
4562,Bi2F14Rh2,030c3f1c44,BiRhF7,"['F', 'Rh', 'Bi']",18,286.7859,5.1518,2,P2_1,4,monoclinic,-89.4977,-2.2349,-0.0313,3D,,True,0.0,,-0.0313,-0.0285
4626,F2In2K12Se8,0316242b04,K6InSe4F,"['F', 'K', 'Se', 'In']",24,755.3396,3.0085,6mm,P6_3mc,186,hexagonal,-87.8834,-1.5527,-0.0221,intercalated ion,2.0983,True,0.0,,-0.0221,-0.0172
4778,Cs6F54Sr6V12,032f70492e,CsSrV2F9,"['F', 'V', 'Sr', 'Cs']",78,1415.1833,3.4736,222,C222_1,20,orthorhombic,-497.8607,-3.4631,-0.0083,intercalated ion,,True,0.0,,-0.0083,-0.0083
4900,Ag2F12Os1Pt1,0341ba15e2,Ag2OsPtF12,"['F', 'Ag', 'Os', 'Pt']",16,256.3216,5.3707,1,P1,1,triclinic,-74.5742,-1.7921,-0.0545,2D,0.0003,True,0.0,,-0.0545,-0.0539
5161,Bi1F12Sr1V1,036f52543a,SrVBiF12,"['F', 'V', 'Sr', 'Bi']",15,296.3623,3.2247,1,P1,1,triclinic,-80.7555,-2.877,-0.0561,0D,,True,0.0,,-0.0561,-0.056
5515,F28Lu1Pt4Tm1Y2,03acfe5b39,Y2TmLuPt4F28,"['F', 'Y', 'Tm', 'Lu', 'Pt']",36,517.1826,5.8885,1,P1,1,triclinic,-204.6097,-2.9132,-0.0557,3D,2.2784,True,0.0,,-0.0557,-0.0139
6014,F3O3Rb3Te1,04028c82b4,Rb3Te(OF)3,"['O', 'F', 'Rb', 'Te']",10,201.1538,4.0367,3,R3,146,trigonal,-49.6484,-2.2985,-0.025,intercalated ion,2.4515,True,0.0,,-0.025,-0.0245
7123,Ag2F8O4Re2,04c6bb9468,ReAg(OF2)2,"['O', 'F', 'Ag', 'Re']",16,286.2662,4.6645,-42m,P-42_1m,113,tetragonal,-99.7856,-2.1342,-0.025,2D,1.7293,True,0.0,,-0.025,-0.025
7164,F24Li2Na6Tc4,04ccc27e70,Na3LiTc2F12,"['Li', 'F', 'Na', 'Tc']",36,516.8397,3.2122,-42m,P-42_1c,114,tetragonal,-200.1897,-2.8089,-0.1098,intercalated ion,1.7338,True,0.0,,-0.1098,-0.0739
7340,F2Ge2Ir1Pm2Ru1,04ebf2c6d3,Pm2Ge2IrRuF2,"['F', 'Ge', 'Ru', 'Pm', 'Ir']",8,139.7309,9.1097,-42m,P-4m2,115,tetragonal,-55.736,-1.8816,-0.2264,3D,0.0197,False,0.0,,-0.2264,-0.1383
7424,F20N1Pd3,04f97420be,Pd3NF20,"['N', 'F', 'Pd']",24,378.7017,3.1274,m,Pm,6,monoclinic,-91.1934,-1.212,-0.2334,intercalated molecule,0.0007,True,0.0,,-0.2334,-0.0457
7446,F10N1Ru1,04fd982ddb,RuNF10,"['N', 'F', 'Ru']",12,188.2613,2.6908,m,Cm,8,monoclinic,-53.94,-1.4345,-0.2381,0D,1.2453,True,0.0,,-0.2381,-0.0519
7468,F3S24Sn1,05036a57d4,Sn(S8F)3,"['F', 'S', 'Sn']",28,944.8972,1.6612,3m,R3m,160,trigonal,-129.9257,-0.7467,-0.3532,0D,,True,0.0,,-0.3532,-0.3531
7627,Ac4F28Ge2Rh2,051fa04f7d,Ac2GeRhF14,"['F', 'Ge', 'Rh', 'Ac']",36,571.3882,5.205,2,P2_1,4,monoclinic,-212.4779,-3.2974,-0.0977,3D,,True,0.0,,-0.0977,-0.0428
7794,F18Os1Sb1Te2,0539fb6dea,SbTe2OsF18,"['F', 'Sb', 'Te', 'Os']",22,395.4372,3.8178,1,P1,1,triclinic,-109.1182,-2.4122,-0.0183,1D,1.4765,False,0.0,,-0.0183,-0.0177
7813,F36Se4Ta4,053c986133,TaSeF9,"['F', 'Se', 'Ta']",44,704.4102,4.0631,3,R3,146,trigonal,-258.3635,-2.9122,-0.0206,0D,,True,0.0,,-0.0206,-0.0204
8000,F8O2Tb1Y3,055d74de2a,TbY3(OF4)2,"['O', 'F', 'Y', 'Tb']",14,187.6748,5.394,1,P1,1,triclinic,-110.3538,-4.3666,-0.0124,3D,6.325,True,0.0,,-0.0124,-0.0066
8066,F12Mo2Sr1,05681fd29d,SrMo2F12,"['F', 'Sr', 'Mo']",15,271.201,3.1073,1,P1,1,triclinic,-91.1484,-2.9887,-0.032,intercalated ion,2.1751,True,-0.0,,-0.032,-0.0319
8303,Ba4Ca1F1O7Sb1,059ab0f8ce,Ba4CaSbO7F,"['O', 'F', 'Ca', 'Sb', 'Ba']",14,249.2238,5.611,mm2,Amm2,38,orthorhombic,-92.4977,-3.01,-0.0407,intercalated ion,3.1343,True,0.0,,-0.0407,-0.0407
8726,F24Hg8Rb7,05e0653e7d,Rb7Hg8F24,"['F', 'Rb', 'Hg']",39,743.6447,5.9374,m,Cm,8,monoclinic,-139.9298,-2.1734,-0.023,intercalated ion,,True,0.0,,-0.023,-0.0133
8773,Bi1F30Gd1Np6,05e7da8e7b,GdNp6BiF30,"['F', 'Gd', 'Bi', 'Np']",38,612.8637,6.3894,2,C2,5,monoclinic,-297.2603,-3.7959,-0.034,3D,,True,0.0,,-0.034,-0.0042
9236,F9Li1,063439e629,LiF9,"['Li', 'F']",10,164.7742,1.7931,1,P1,1,triclinic,-28.7588,-0.9647,-0.3315,,,,0.0,,-0.3315,-0.3273
9255,Bi1F28Sb3Sn4,0636c7d6f0,Sn4BiSb3F28,"['F', 'Sn', 'Sb', 'Bi']",36,580.3043,4.5242,1,P1,1,triclinic,-184.695,-2.7461,-0.032,3D,,True,0.0,,-0.032,-0.0319
9265,F28Tc1Y4Zr3,06388a524f,Y4Zr3TcF28,"['F', 'Y', 'Zr', 'Tc']",36,561.6636,3.7229,1,P1,1,triclinic,-259.5609,-4.0047,-0.0264,3D,1.7861,True,-0.0,,-0.0264,-0.0262
9344,F1O8,0645f9b000,O8F,"['O', 'F']",9,138.0954,1.7675,1,P1,1,triclinic,-43.5021,-0.223,-0.14,0D,,True,0.0,,-0.14,-0.124
9567,As1Ba1F12V1,066ae6d530,BaVAsF12,"['F', 'V', 'As', 'Ba']",15,272.007,2.9985,mm2,Pmm2,25,orthorhombic,-83.4283,-2.9886,-0.0531,intercalated ion,3.1674,False,0.0,,-0.0531,-0.0511
9800,F28Ru4Tb1Y3,06932be3f9,TbY3Ru4F28,"['F', 'Y', 'Ru', 'Tb']",36,533.1075,4.242,1,P1,1,triclinic,-226.6136,-3.11,-0.0352,3D,0.0002,False,0.0,,-0.0352,-0.031
9934,Ba1F12Mo2,06ae887b5b,BaMo2F12,"['F', 'Mo', 'Ba']",15,265.9944,3.4784,1,P1,1,triclinic,-91.3185,-2.9847,-0.0417,intercalated ion,1.7723,True,0.0,,-0.0417,-0.0417
9979,F8Li1Na11O32S8V4,06b70f2ab7,Na11LiV4S8(O4F)8,"['Li', 'O', 'F', 'Na', 'S', 'V']",64,863.8575,2.6605,2,P2,3,monoclinic,-412.4076,-2.389,-0.0144,intercalated ion,,True,0.0,,-0.0144,-0.004
9987,F34Pd1Se1,06b8f79559,PdSeF34,"['F', 'Se', 'Pd']",36,693.188,1.9914,1,P1,1,triclinic,-105.7762,-0.8919,-0.3958,0D,,True,0.0,,-0.3958,-0.2743
10068,F30Hf3Lu2Zr3,06c7213892,Lu2Hf3Zr3F30,"['F', 'Zr', 'Lu', 'Hf']",38,504.6718,5.6891,1,P1,1,triclinic,-280.7327,-4.1798,-0.0088,3D,,True,0.0,,-0.0088,-0.0088
10289,F4O4Si3,06ef41538b,Si3(OF)4,"['O', 'F', 'Si']",11,183.6148,2.028,1,P1,1,triclinic,-80.7167,-3.3639,-0.0021,intercalated ion,6.0739,True,0.0,,-0.0021,-0.0021
10425,F30Lu1Pu7,0706d1212b,LuPu7F30,"['F', 'Lu', 'Pu']",38,571.8505,7.1228,32,R32,155,trigonal,-310.1909,-3.9066,-0.018,3D,,True,0.0,,-0.018,-0.0108
10518,F2Ge2Pm2Rh1Ru1,07169fe29b,Pm2Ge2RuRhF2,"['F', 'Ge', 'Ru', 'Rh', 'Pm']",8,139.4562,8.0642,-42m,P-4m2,115,tetragonal,-54.4987,-1.9112,-0.2254,3D,0.0281,True,0.0,,-0.2254,-0.1497
11602,Bi3F28Pb5,07cf37559d,Bi3Pb5F28,"['F', 'Pb', 'Bi']",36,618.9182,5.8888,1,P1,1,triclinic,-171.7993,-2.4457,-0.0262,3D,,True,0.0,,-0.0262,-0.0238
11720,Ce1F16K4Np3,07e47bb796,K4CeNp3F16,"['F', 'K', 'Ce', 'Np']",24,382.4524,5.6942,m,Pm,6,monoclinic,-167.7612,-3.665,-0.0529,intercalated ion,,True,0.0,,-0.0529,-0.0328
12386,As4Ba1F24K1,0851d5ab74,KBaAs4F24,"['F', 'K', 'As', 'Ba']",30,530.9783,2.9149,-4,I-4,82,tetragonal,-146.5558,-2.6338,-0.0269,intercalated ion,,True,0.0,,-0.0269,-0.0213
12412,F28Ir3Pt1Tb4,085544365d,Tb4Ir3PtF28,"['F', 'Tb', 'Ir', 'Pt']",36,532.9258,6.0429,1,P1,1,triclinic,-211.5748,-2.9703,-0.036,3D,0.0004,True,0.0,,-0.036,-0.0347
12876,F28Rh3Ta1Y4,08a2ed92aa,Y4TaRh3F28,"['F', 'Y', 'Rh', 'Ta']",36,532.6031,4.2939,1,P1,1,triclinic,-231.1386,-3.2722,-0.0202,3D,0.0008,True,0.0,,-0.0202,-0.0187
13011,F1O17Re4V2,08b7b46386,V2Re4O17F,"['O', 'F', 'V', 'Re']",24,407.2931,4.6384,m,Cm,8,monoclinic,-207.6998,-2.2386,-0.0061,2D,1.792,True,0.0,,-0.0061,-0.0032
13511,Ba1F24Sb4Sr1,090b986b52,BaSrSb4F24,"['F', 'Sr', 'Sb', 'Ba']",30,659.6326,2.9402,-4,I-4,82,tetragonal,-156.8385,-3.028,-0.0777,intercalated ion,,True,0.0,,-0.0777,-0.0345
13803,F26Np6Rb2,093a5a5f55,RbNp3F13,"['F', 'Rb', 'Np']",34,503.0276,6.889,mm2,Pmc2_1,26,orthorhombic,-257.4413,-3.7675,-0.035,intercalated ion,0.0004,True,0.0,,-0.035,-0.0036
14080,F24K6Li2Zr4,096eaf411f,K3LiZr2F12,"['Li', 'F', 'K', 'Zr']",36,669.5821,2.6519,-42m,P-42_1c,114,tetragonal,-223.221,-3.6854,-0.0187,intercalated ion,6.7188,True,0.0,,-0.0187,-0.012
14481,F36Tb2,09b4d18459,TbF18,"['F', 'Tb']",38,660.9218,2.517,1,P1,1,triclinic,-123.1684,-1.1865,-0.2459,0D,,True,0.0,,-0.2459,-0.2459
14675,F28Ge1Rh3Tm4,09dad1cff7,Tm4GeRh3F28,"['F', 'Ge', 'Rh', 'Tm']",36,499.1696,5.2861,1,P1,1,triclinic,-210.7489,-3.1309,-0.1956,3D,,True,0.0,,-0.1956,-0.026
14750,F28Pt2Tm4V2,09e7fa7e13,Tm2VPtF14,"['F', 'V', 'Tm', 'Pt']",36,501.6371,5.6266,2,P2_1,4,monoclinic,-220.9503,-3.3116,-0.2076,3D,2.0109,True,0.0,,-0.2076,-0.04
14818,Bi1F28Tm3Zr4,09f44f4d75,Tm3Zr4BiF28,"['F', 'Zr', 'Tm', 'Bi']",36,567.0156,4.7227,1,P1,1,triclinic,-250.8966,-4.0519,-0.006,3D,5.6781,True,0.0,,-0.006,-0.0058
15010,F12H7Pt1,0a131a2a6d,H7PtF12,"['H', 'F', 'Pt']",20,237.9745,3.0013,2,C2,5,monoclinic,-87.0886,-1.7165,-0.0782,0D,0.201,True,0.0,,-0.0782,-0.0615
15151,F30Hf5Lu2Tc1,0a29df01f3,Lu2Hf5TcF30,"['F', 'Tc', 'Lu', 'Hf']",38,491.8619,6.4493,2,C2,5,monoclinic,-278.642,-4.0029,-0.0198,3D,,True,0.0,,-0.0198,-0.0198
15168,Ag4F24Ga4Sr4,0a2c6f4b5d,SrGaAgF6,"['F', 'Ga', 'Sr', 'Ag']",36,572.8618,4.3967,222,P2_12_12_1,19,orthorhombic,-184.6094,-3.0148,-0.021,intercalated ion,2.5467,True,0.0,,-0.021,-0.0203
15398,F20Np4Rb8,0a51de8a47,Rb2NpF5,"['F', 'Rb', 'Np']",32,635.9218,5.253,mm2,Pna2_1,33,orthorhombic,-206.888,-3.407,-0.0706,intercalated ion,0.107,True,0.0,,-0.0706,-0.027
15588,Ba4Cu4F20,0a70a4bc75,BaCuF5,"['F', 'Cu', 'Ba']",28,405.7794,4.843,222,P2_12_12_1,19,orthorhombic,-141.1588,-2.8163,-0.2136,intercalated ion,0.2523,True,0.0,,-0.2136,-0.0344
15651,Al3F18Na3V3,0a7bd75cb3,NaAlVF6,"['F', 'Na', 'Al', 'V']",27,342.0324,3.13,32,P321,150,trigonal,-168.9941,-3.4123,-0.0026,intercalated ion,3.1036,False,0.0,,-0.0026,-0.0018
15820,Br1F6H7,0a982b26d2,H7BrF6,"['H', 'F', 'Br']",14,184.638,1.8072,1,P1,1,triclinic,-59.1318,-1.5912,-0.0641,0D,4.6083,True,0.0,,-0.0641,-0.0437
16305,F3S24Y1,0ae7bda1e5,Y(S8F)3,"['F', 'S', 'Y']",28,950.8762,1.5987,3m,R3m,160,trigonal,-137.9649,-0.946,-0.3135,0D,2.6981,True,0.0,,-0.3135,-0.3135
16413,F28Tb4Tc1Zr3,0afa69484a,Tb4Zr3TcF28,"['F', 'Zr', 'Tc', 'Tb']",36,563.9386,4.5326,1,P1,1,triclinic,-252.8453,-4.0217,-0.0263,3D,1.7941,True,0.0,,-0.0263,-0.0249
16495,As1Ca1F12Sb1,0b069bace9,CaSbAsF12,"['F', 'Ca', 'As', 'Sb']",15,251.372,3.07,1,P1,1,triclinic,-77.3494,-2.9079,-0.0636,intercalated ion,4.818,True,0.0,,-0.0636,-0.0605
16555,As4Ca1F24Sr1,0b110e0221,SrCaAs4F24,"['F', 'Ca', 'As', 'Sr']",30,530.9783,2.7625,-4,I-4,82,tetragonal,-153.5595,-2.8451,-0.0737,intercalated ion,5.0234,True,0.0,,-0.0737,-0.0714
16557,F8Na4O32P8Rb4V8,0b127a3c67,RbNaV2P2(O4F)2,"['O', 'F', 'Na', 'P', 'V', 'Rb']",64,887.119,3.2815,mm2,Pna2_1,33,orthorhombic,-478.9351,-2.8144,-0.0196,intercalated ion,,True,0.0,,-0.0196,-0.0102
16658,F28Hf1Tb4W3,0b25c4b1de,Tb4HfW3F28,"['F', 'Tb', 'Hf', 'W']",36,551.0039,5.7189,1,P1,1,triclinic,-255.7018,-3.7448,-0.0796,3D,,False,0.0,,-0.0796,-0.0706
16763,F5O1Ti1V1,0b39bd2481,TiVOF5,"['O', 'F', 'Ti', 'V']",8,114.4069,3.0451,1,P1,1,triclinic,-58.9745,-3.4362,-0.016,3D,,True,0.0,,-0.016,-0.016
16992,F8Na2O4Os2,0b63201b35,NaOs(OF2)2,"['O', 'F', 'Na', 'Os']",16,253.5594,4.2072,m,Cc,9,monoclinic,-95.0497,-2.1791,-0.0545,intercalated ion,0.4198,True,0.0,,-0.0545,-0.0188
17072,B2F12O2,0b6ff23a5e,BOF6,"['B', 'O', 'F']",16,229.1298,2.0408,m,Cc,9,monoclinic,-75.2511,-1.8162,-0.0733,0D,0.1871,True,0.0,,-0.0733,-0.0638
17733,F30Pd1Pt1Y2Zr4,0bdf208984,Y2Zr4PdPtF30,"['F', 'Y', 'Zr', 'Pd', 'Pt']",38,513.9826,4.5688,2,C2,5,monoclinic,-247.7028,-3.4733,-0.0056,3D,1.3741,True,0.0,,-0.0056,-0.0055
17838,Cl1F6H7,0bf0187316,H7ClF6,"['H', 'F', 'Cl']",14,164.5463,1.5793,1,P1,1,triclinic,-59.929,-1.633,-0.0636,0D,4.9336,False,0.0,,-0.0636,-0.0431
17950,Bi2F28Pt4Sr1Tb1,0c045c894a,SrTbBi2Pt4F28,"['F', 'Sr', 'Tb', 'Pt', 'Bi']",36,565.7434,5.8022,1,P1,1,triclinic,-180.0822,-2.4493,-0.0612,intercalated ion,0.0016,True,0.0,,-0.0612,-0.0331
18052,F24Hf4In4O2Zr2,0c15ceedd6,Hf2ZrIn2OF12,"['O', 'F', 'Zr', 'In', 'Hf']",36,529.9891,5.7764,m,Cm,8,monoclinic,-254.3524,-3.6292,-0.0395,intercalated ion,,True,0.0,,-0.0395,-0.0167
18238,F30Os2Ta4,0c33fe97d4,Ta2OsF15,"['F', 'Ta', 'Os']",36,649.2593,4.2819,m,Pm,6,monoclinic,-237.6459,-3.0671,-0.003,0D,,True,0.0,,-0.003,-0.0029
18406,F14Tm2V2,0c50224a37,TmVF7,"['F', 'V', 'Tm']",18,253.2488,4.6274,2,P2_1,4,monoclinic,-120.3568,-3.6931,-0.19,3D,2.035,True,0.0,,-0.19,-0.0223
18792,F20Ta2W2,0c9718feac,TaWF10,"['F', 'Ta', 'W']",24,395.7346,4.6557,1,P1,1,triclinic,-164.0382,-3.174,-0.0198,0D,3.3958,True,0.0,,-0.0198,-0.013
19486,F7Nb4O5,0d0e3fcd47,Nb4O5F7,"['O', 'F', 'Nb']",16,265.5705,3.6554,2,C2,5,monoclinic,-129.5031,-3.1861,-0.0252,3D,0.0029,True,0.0,,-0.0252,-0.0174
19511,F28Hf3Rh1Tb4,0d11ec8f65,Tb4Hf3RhF28,"['F', 'Rh', 'Tb', 'Hf']",36,552.7339,5.4257,1,P1,1,triclinic,-253.057,-3.9934,-0.0117,3D,0.0931,True,0.0,,-0.0117,-0.0097
19595,Ca9Ce1F2Sn6,0d20074602,Ca9CeSn6F2,"['F', 'Ca', 'Sn', 'Ce']",18,496.1052,4.1875,m,Cm,8,monoclinic,-74.5629,-1.2611,-0.0182,intercalated ion,0.2016,True,0.0,,-0.0182,-0.0159
20308,F20Rb2Tb1Y5,0d90a23fa3,Rb2TbY5F20,"['F', 'Rb', 'Y', 'Tb']",28,406.7708,4.7124,4mm,I4mm,107,tetragonal,-196.679,-4.2686,-0.0423,intercalated ion,7.0685,True,0.0,,-0.0423,-0.008
20413,F12P2Sr1,0da4f8a990,SrP2F12,"['F', 'P', 'Sr']",15,224.6219,2.7911,-42m,P-4m2,115,tetragonal,-83.5685,-3.2076,-0.0235,intercalated ion,7.2277,True,0.0,,-0.0235,-0.0234
20479,F2O24Pb1Sr9V6,0daeffe91a,Sr9V6Pb(O12F)2,"['O', 'F', 'V', 'Sr', 'Pb']",42,678.6672,4.2168,m,Pm,6,monoclinic,-323.8833,-3.0449,-0.0004,intercalated ion,3.6296,True,0.0,,-0.0004,-0.0004
20580,Bi1F28Pt4Tb3,0dbe1e1fe1,Tb3BiPt4F28,"['F', 'Tb', 'Pt', 'Bi']",36,536.8909,6.1797,1,P1,1,triclinic,-194.1151,-2.7366,-0.0178,3D,2.265,True,0.0,,-0.0178,-0.0178
20629,F28La4Ru1V3,0dc56e717b,La4V3RuF28,"['F', 'V', 'Ru', 'La']",36,584.1494,3.8133,1,P1,1,triclinic,-238.1857,-3.5665,-0.0398,3D,,True,0.0,,-0.0398,-0.0397
20675,Al2F1K1Nb11O20Rb3,0dcde6b678,KRb3Nb11Al2O20F,"['O', 'F', 'Al', 'K', 'Rb', 'Nb']",38,509.2798,5.5769,mm2,Imm2,44,orthorhombic,-327.7484,-2.7426,-0.0363,intercalated ion,,True,0.0,,-0.0363,-0.0344
20909,F24Tc2Te2,0df0ed6b65,TcTeF12,"['F', 'Tc', 'Te']",28,476.2941,3.1627,mm2,Pmn2_1,31,orthorhombic,-138.6796,-2.3499,-0.0049,0D,0.0006,False,0.0,,-0.0049,-0.0013
20957,Ag6F18Pd1Rh2,0dfb34a049,Ag6PdRh2F18,"['F', 'Rh', 'Pd', 'Ag']",27,430.1274,5.0242,3,P3,143,trigonal,-114.8015,-1.6108,-0.0699,3D,,True,0.0,,-0.0699,-0.068
21065,Bi1C1F34,0e0e73ed27,BiCF34,"['C', 'F', 'Bi']",36,679.7249,2.1179,1,P1,1,triclinic,-110.9312,-0.9118,-0.2537,intercalated ion,,True,0.0,,-0.2537,-0.2536
21180,F20Nb1Ta2Tc1,0e224a2817,Ta2NbTcF20,"['F', 'Nb', 'Tc', 'Ta']",24,409.2365,3.7849,1,P1,1,triclinic,-159.6518,-3.2185,-0.0145,1D,0.4716,True,0.0,,-0.0145,-0.0134
21241,F24Ge1Np1Rh2,0e2c7b098f,NpGeRh2F24,"['F', 'Ge', 'Rh', 'Np']",28,444.6505,3.6277,m,Pm,6,monoclinic,-142.162,-2.289,-0.1334,0D,,True,0.0,,-0.1334,-0.1325
22088,F30Pt1Tm2Zr5,0eb878cdff,Tm2Zr5PtF30,"['F', 'Zr', 'Tm', 'Pt']",38,511.3989,5.0622,2,C2,5,monoclinic,-259.9242,-3.811,-0.016,3D,2.5063,True,0.0,,-0.016,-0.0158
22233,F28Pt4Tb1Tm3,0ecfed8b47,TbTm3Pt4F28,"['F', 'Tb', 'Tm', 'Pt']",36,514.3853,6.3854,1,P1,1,triclinic,-201.1462,-2.9244,-0.1652,3D,2.2509,True,0.0,,-0.1652,-0.0396
22258,Ac2F28Ir4La2,0ed3b61f01,AcLaIr2F14,"['F', 'La', 'Ir', 'Ac']",36,616.5455,5.4745,2,P2_1,4,monoclinic,-215.618,-3.0175,-0.0858,3D,0.0005,True,0.0,,-0.0858,-0.059
22318,F20Pd4Rb4,0edbaed51e,RbPdF5,"['F', 'Rb', 'Pd']",28,498.6512,3.8213,mm2,Pmc2_1,26,orthorhombic,-121.9594,-2.1103,-0.0302,intercalated ion,1.3525,False,0.0,,-0.0302,-0.0302
